,reordered_pred,reordered,reordered_prob
9629340,1,0.0,0.22285085916519165
9631104,1,0.0,0.8259250521659851
9635670,1,1.0,0.7484001517295837
9639577,1,1.0,0.4327247440814972
9642547,0,0.0,0.08707669377326965
9643132,1,1.0,0.43037548661231995
9644026,0,0.0,0.15462173521518707
9644283,1,1.0,0.4241885244846344
9645930,1,1.0,0.7021738290786743
9646131,0,1.0,0.2082383781671524
9648091,0,0.0,0.11047548800706863
9651395,1,0.0,0.27524134516716003
9652580,1,1.0,0.646647036075592
9659775,1,1.0,0.30508023500442505
9660316,1,0.0,0.4376067519187927
9660867,1,0.0,0.3646600544452667
9664802,1,1.0,0.48861223459243774
9667405,0,1.0,0.18484394252300262
9671800,0,0.0,0.0818522647023201
9672968,0,0.0,0.1656375527381897
9673390,1,1.0,0.3229888379573822
9674184,0,1.0,0.19516775012016296
9676633,0,0.0,0.09019921720027924
9682449,0,0.0,0.03526550158858299
9683341,1,1.0,0.6432443261146545
9689258,1,1.0,0.6101433038711548
9689698,0,1.0,0.06429193168878555
9693492,1,1.0,0.3894091844558716
9694846,0,1.0,0.04854385182261467
9694916,1,1.0,0.2511742115020752
9698110,1,0.0,0.53927081823349
9698894,1,0.0,0.33887892961502075
9699690,1,0.0,0.48955726623535156
9700771,0,1.0,0.17981824278831482
9702710,1,1.0,0.7089236974716187
9704075,1,0.0,0.5443534255027771
9708478,0,0.0,0.06440149992704391
9710047,1,1.0,0.5476478338241577
9710363,0,0.0,0.08595059812068939
9711231,1,1.0,0.713409423828125
9712339,1,1.0,0.436255544424057
9716901,1,1.0,0.4021945893764496
9717430,1,1.0,0.5909345746040344
9718478,1,1.0,0.5964330434799194
9722283,0,0.0,0.17155618965625763
9723249,1,1.0,0.3136109411716461
9730412,1,0.0,0.773060142993927
9730480,1,1.0,0.5802391171455383
9731284,0,0.0,0.1030532494187355
9733374,1,0.0,0.46188125014305115
9733436,0,0.0,0.19943995773792267
9734773,1,1.0,0.30920544266700745
9735065,1,0.0,0.25011110305786133
9740367,1,0.0,0.35773229598999023
9743234,1,1.0,0.33010613918304443
9745259,1,1.0,0.7885937690734863
9747300,1,1.0,0.21520832180976868
9751669,1,0.0,0.5287531018257141
9753194,1,1.0,0.6563628911972046
9753598,1,1.0,0.688231885433197
9754359,1,1.0,0.648239016532898
9754968,1,0.0,0.2721833288669586
9755128,1,0.0,0.256496787071228
9758082,1,0.0,0.22340534627437592
9759877,1,0.0,0.2363027036190033
9761991,1,1.0,0.6474313139915466
9769705,1,1.0,0.45350897312164307
9770389,0,0.0,0.060982413589954376
9770789,1,1.0,0.8093991279602051
9772645,1,0.0,0.4075687527656555
9773142,0,0.0,0.19570662081241608
9778371,1,0.0,0.3949378430843353
9779037,1,0.0,0.7577391862869263
9779243,1,1.0,0.6381632685661316
9779626,1,1.0,0.5985233783721924
9780076,1,1.0,0.6770711541175842
9780259,1,1.0,0.5454550981521606
9787583,0,0.0,0.1608465611934662
9788072,0,0.0,0.04481067880988121
9788848,1,1.0,0.6664039492607117
9794959,1,1.0,0.6473127007484436
9796967,1,0.0,0.4440452456474304
9797503,0,0.0,0.0803707018494606
9797785,1,0.0,0.3468943238258362
9799848,1,1.0,0.5224769115447998
9803602,1,0.0,0.552074134349823
9806479,1,1.0,0.5673496127128601
9806896,1,1.0,0.3033198416233063
9807578,1,1.0,0.7547132968902588
9808005,0,0.0,0.20785968005657196
9808113,1,0.0,0.4698077440261841
9812620,1,0.0,0.6303138732910156
9813370,1,0.0,0.5730292797088623
9814288,0,0.0,0.060002975165843964
9814974,1,1.0,0.6882286667823792
9816077,1,0.0,0.2430136650800705
9817071,1,1.0,0.5445799827575684
9817443,1,0.0,0.30884841084480286
9817841,1,0.0,0.5368414521217346
9820007,1,1.0,0.37151235342025757
9822954,1,0.0,0.799412190914154
9824162,1,1.0,0.4164963364601135
9826540,1,0.0,0.43913859128952026
9826665,0,0.0,0.07028239220380783
9829473,1,0.0,0.3873661756515503
9830891,0,1.0,0.09940040111541748
9831037,1,1.0,0.4903889000415802
9836818,1,1.0,0.2688181400299072
9837113,1,0.0,0.22407284379005432
9838880,1,1.0,0.2546919286251068
9839794,0,0.0,0.1634499430656433
9844703,1,0.0,0.248076394200325
9845162,1,1.0,0.5812721252441406
9845258,1,0.0,0.37001752853393555
9845742,1,0.0,0.4941723346710205
9845931,0,0.0,0.15964190661907196
9850655,1,0.0,0.5388889312744141
9852329,1,1.0,0.33059975504875183
9856550,1,1.0,0.5973371267318726
9857269,1,0.0,0.5033814907073975
9858721,0,0.0,0.05682753399014473
9859245,1,0.0,0.3283844590187073
9859273,1,0.0,0.2445782721042633
9860315,0,0.0,0.20223617553710938
9861360,1,0.0,0.24536734819412231
9862182,1,1.0,0.6137804985046387
9864188,1,0.0,0.3538048267364502
9868988,1,1.0,0.6362645030021667
9869505,0,0.0,0.1878972351551056
9871231,0,0.0,0.02457788772881031
9872915,1,0.0,0.5532249808311462
9873768,1,1.0,0.6319535970687866
9873872,1,1.0,0.7394696474075317
9874329,0,0.0,0.18098172545433044
9874557,0,0.0,0.13138456642627716
9875712,1,1.0,0.2579864263534546
9877625,1,0.0,0.7445023059844971
9878634,0,1.0,0.1692040115594864
9880228,1,1.0,0.2913760542869568
9880474,1,0.0,0.8272187113761902
9882022,0,0.0,0.1905670315027237
9895253,1,0.0,0.44244498014450073
9900855,1,1.0,0.7427804470062256
9902050,1,0.0,0.2912830114364624
9902490,1,1.0,0.6869829297065735
9903290,1,1.0,0.4502754509449005
9907227,1,1.0,0.46063315868377686
9909790,1,1.0,0.4020206034183502
9911712,1,1.0,0.35051441192626953
9920079,1,1.0,0.6551507711410522
9922909,1,0.0,0.22238656878471375
9924813,1,0.0,0.361648827791214
9927309,1,1.0,0.60819011926651
9928539,1,1.0,0.7281175255775452
9928890,0,0.0,0.07531644403934479
9929297,1,0.0,0.4301163852214813
9930523,1,1.0,0.2911760210990906
9931432,0,0.0,0.06646575033664703
9932317,0,0.0,0.08881888538599014
9936229,1,0.0,0.30434638261795044
9936542,1,0.0,0.48243650794029236
9942707,1,1.0,0.5281466841697693
9943191,0,0.0,0.1477646380662918
9945077,1,0.0,0.2212769240140915
9945513,0,0.0,0.034849975258111954
9945574,1,0.0,0.4988808035850525
9945690,1,1.0,0.6893928647041321
9946845,1,0.0,0.6576204895973206
9948884,0,1.0,0.11890798062086105
9949164,1,1.0,0.5855275988578796
9949992,0,1.0,0.09701676666736603
9951582,1,0.0,0.5061728954315186
9951772,0,0.0,0.09653227776288986
9954767,0,0.0,0.07377713918685913
9955478,1,1.0,0.44052475690841675
9957602,1,0.0,0.4320928752422333
9957642,1,0.0,0.45301130414009094
9959368,0,1.0,0.18579714000225067
9962131,0,0.0,0.13759277760982513
9963880,1,0.0,0.7012082934379578
9964744,1,1.0,0.42088180780410767
9965361,0,0.0,0.09019244462251663
9967512,1,1.0,0.5508543848991394
9969484,1,1.0,0.5185689926147461
9971456,1,0.0,0.3794940114021301
9974601,0,0.0,0.16605524718761444
9976095,0,0.0,0.18398354947566986
9979511,0,0.0,0.11739575862884521
9980191,1,0.0,0.31052136421203613
9981033,1,0.0,0.2569097578525543
9982492,1,1.0,0.5496121644973755
9985164,1,0.0,0.4367559850215912
9985716,1,1.0,0.8003019094467163
9988840,1,1.0,0.29033559560775757
9991741,0,0.0,0.1422165483236313
9995690,0,0.0,0.10627345740795135
9997262,1,0.0,0.28551074862480164
10004571,1,0.0,0.42824453115463257
10007920,0,1.0,0.14455854892730713
10009461,1,0.0,0.6171085834503174
10013606,1,0.0,0.3065054714679718
10014725,1,0.0,0.21000687777996063
10015054,0,1.0,0.0870954766869545
10016078,1,0.0,0.21042276918888092
10016144,1,1.0,0.22180405259132385
10018386,1,1.0,0.6462463140487671
10018526,1,0.0,0.3355552554130554
10024469,1,0.0,0.581159770488739
10025428,1,1.0,0.673882782459259
10027173,0,0.0,0.11339268833398819
10030748,0,0.0,0.125766783952713
10034690,1,0.0,0.3081190884113312
10037174,1,0.0,0.4793664515018463
10039897,0,0.0,0.16458654403686523
10041649,1,0.0,0.5721557140350342
10046221,0,0.0,0.11675538122653961
10050204,1,1.0,0.45034223794937134
10051131,0,1.0,0.160627081990242
10051526,0,0.0,0.14917805790901184
10052204,1,1.0,0.7650706768035889
10052467,0,1.0,0.08495111018419266
10053896,1,0.0,0.5318470597267151
10054622,1,0.0,0.5521380305290222
10055853,1,1.0,0.6340252757072449
10056065,1,1.0,0.6226986646652222
10057341,1,1.0,0.7481895685195923
10058808,1,1.0,0.44714421033859253
10059053,1,0.0,0.4928722679615021
10061543,0,0.0,0.09935364872217178
10062019,1,1.0,0.8397334218025208
10062757,1,1.0,0.39036262035369873
10065160,1,0.0,0.27266108989715576
10066207,1,1.0,0.8546006679534912
10071847,1,1.0,0.6263206601142883
10071947,0,0.0,0.0642583966255188
10072249,1,1.0,0.5277262926101685
10073866,0,0.0,0.15417084097862244
10074366,1,1.0,0.7867623567581177
10075769,1,1.0,0.5669256448745728
10075961,1,0.0,0.5216132402420044
10076622,1,1.0,0.6396468877792358
10081455,0,0.0,0.08239773660898209
10081553,1,1.0,0.5895284414291382
10084356,1,1.0,0.6104720830917358
10085086,1,0.0,0.47387927770614624
10099851,1,0.0,0.45479992032051086
10103210,0,0.0,0.190262109041214
10104846,0,1.0,0.13494420051574707
10105832,1,1.0,0.6192651391029358
10106974,1,1.0,0.5111690759658813
10109440,1,1.0,0.7528073191642761
10109599,0,0.0,0.19479435682296753
10113118,1,1.0,0.21970750391483307
10122484,1,1.0,0.5395611524581909
10123166,1,1.0,0.6860740780830383
10127389,1,0.0,0.5634109973907471
10127806,0,0.0,0.12108776718378067
10130379,1,1.0,0.37004393339157104
10130714,1,0.0,0.5933624505996704
10134885,0,0.0,0.047628775238990784
10136283,1,1.0,0.8039265871047974
10138348,1,1.0,0.24246619641780853
10140732,1,1.0,0.652986466884613
10142596,1,1.0,0.6912556886672974
10144781,0,0.0,0.17219682037830353
10144883,1,1.0,0.3569527566432953
10147889,0,0.0,0.07859597355127335
10148376,1,0.0,0.36354634165763855
10150184,0,1.0,0.18410624563694
10150299,0,1.0,0.09996196627616882
10150810,1,0.0,0.7157235741615295
10150916,0,0.0,0.06106226518750191
10152027,0,0.0,0.16287577152252197
10154743,1,1.0,0.6645478010177612
10155607,1,0.0,0.38464784622192383
10157379,1,0.0,0.41012895107269287
10159205,1,1.0,0.6316176056861877
10161240,1,1.0,0.5729724168777466
10163305,1,0.0,0.254659503698349
10164629,1,1.0,0.5367237329483032
10168134,1,0.0,0.7147813439369202
10170712,1,1.0,0.8205863237380981
10170788,1,0.0,0.5298016667366028
10171835,1,1.0,0.5468258261680603
10173983,0,0.0,0.09567363560199738
10176963,0,0.0,0.07167065143585205
10177579,1,0.0,0.6298295855522156
10178383,1,1.0,0.5129091143608093
10180205,1,0.0,0.5851638913154602
10182276,1,1.0,0.45857760310173035
10182517,0,0.0,0.20344814658164978
10186222,0,0.0,0.06296203285455704
10186535,1,1.0,0.39521682262420654
10188754,1,1.0,0.468463659286499
10199925,1,1.0,0.7146307826042175
10200243,1,1.0,0.5056300759315491
10202635,0,0.0,0.14343443512916565
10205990,0,0.0,0.0924004539847374
10206262,1,1.0,0.6792556047439575
10209995,1,0.0,0.3709527254104614
10211357,1,0.0,0.275205135345459
10212409,0,0.0,0.1809450089931488
10218694,0,0.0,0.20565266907215118
10219052,1,0.0,0.3012268543243408
10224123,0,0.0,0.1392880231142044
10225944,1,1.0,0.4358799457550049
10229018,1,0.0,0.29617106914520264
10230638,1,1.0,0.3053675889968872
10230867,1,0.0,0.21094581484794617
10233296,1,1.0,0.5533156394958496
10236644,1,1.0,0.6321709752082825
10240642,1,0.0,0.3515179455280304
10242519,1,1.0,0.5194903016090393
10243947,1,0.0,0.3521302044391632
10245478,1,0.0,0.338754802942276
10247145,0,0.0,0.14760054647922516
10248236,1,1.0,0.5411243438720703
10250235,1,1.0,0.656579315662384
10251197,1,1.0,0.5619191527366638
10252420,1,1.0,0.5229548215866089
10252647,1,0.0,0.6385881304740906
10253161,0,0.0,0.20605452358722687
10253537,0,1.0,0.16650710999965668
10256104,1,1.0,0.7596617341041565
10257084,0,0.0,0.1484258621931076
10257723,1,1.0,0.28285154700279236
10258334,1,0.0,0.21386045217514038
10258425,0,0.0,0.1421624720096588
10261798,1,0.0,0.2877289950847626
10262312,1,1.0,0.5988813638687134
10264315,0,0.0,0.1548442542552948
10266267,1,1.0,0.6031638383865356
10267090,0,0.0,0.15929514169692993
10272817,1,0.0,0.4747562110424042
10273206,1,0.0,0.5329152941703796
10273901,1,0.0,0.28832343220710754
10278278,1,0.0,0.3053080141544342
10280474,1,1.0,0.3451160490512848
10281408,1,1.0,0.4903559684753418
10281592,1,1.0,0.448841392993927
10284658,1,1.0,0.22174344956874847
10286270,0,0.0,0.13336317241191864
10286712,1,0.0,0.27630552649497986
10288437,1,0.0,0.5565004944801331
10288512,0,0.0,0.06438680738210678
10289769,1,0.0,0.36521115899086
10291106,1,0.0,0.38304340839385986
10292009,1,0.0,0.6538355350494385
10292949,1,1.0,0.3906465172767639
10295244,1,1.0,0.4659979045391083
10295962,0,0.0,0.1619453728199005
10296030,1,0.0,0.46800804138183594
10296522,1,1.0,0.5200138092041016
10297279,1,1.0,0.3279007077217102
10300536,1,0.0,0.38835540413856506
10301749,1,0.0,0.2286698818206787
10301933,1,0.0,0.2679690420627594
10303444,1,1.0,0.36264359951019287
10308086,0,0.0,0.024113237857818604
10309441,1,0.0,0.26874232292175293
10310929,1,1.0,0.5672749876976013
10312969,1,0.0,0.4379153251647949
10313829,0,1.0,0.1911327987909317
10315012,1,0.0,0.33987441658973694
10315262,0,0.0,0.20930743217468262
10323600,0,0.0,0.1679975539445877
10324833,1,1.0,0.5555148124694824
10329099,1,0.0,0.7093716263771057
10331532,1,1.0,0.7261648178100586
10334616,0,0.0,0.1082674190402031
10335394,0,0.0,0.028590427711606026
10336289,0,0.0,0.1250864863395691
10337121,1,1.0,0.29234960675239563
10337424,1,0.0,0.7006667256355286
10337651,0,0.0,0.1078643649816513
10340455,1,1.0,0.7765771150588989
10343095,1,0.0,0.45008915662765503
10343178,1,0.0,0.2925509512424469
10344363,1,0.0,0.5288654565811157
10348772,0,0.0,0.06757072359323502
10348925,0,0.0,0.025228450074791908
10349926,1,0.0,0.5031439065933228
10350873,0,0.0,0.14771433174610138
10351179,0,0.0,0.04077908396720886
10352142,1,0.0,0.2707356810569763
10353555,0,0.0,0.18717969954013824
10360783,1,1.0,0.7316880822181702
10361932,1,1.0,0.663175642490387
10362732,1,1.0,0.5988022685050964
10363655,1,1.0,0.4364551305770874
10367435,0,0.0,0.09173183143138885
10369871,0,0.0,0.08437921851873398
10376385,1,1.0,0.49961423873901367
10378003,0,0.0,0.07245530933141708
10379134,1,1.0,0.26707103848457336
10382226,1,1.0,0.7262001633644104
10385638,1,1.0,0.44151943922042847
10386767,1,1.0,0.6210600137710571
10387754,0,0.0,0.15562936663627625
10387962,1,1.0,0.8677610754966736
10388685,0,0.0,0.18402177095413208
10389995,1,0.0,0.37024539709091187
10390172,0,0.0,0.15663930773735046
10390804,1,1.0,0.506172239780426
10392007,1,1.0,0.7131003141403198
10393337,1,1.0,0.44797807931900024
10397568,1,1.0,0.3042117655277252
10404680,1,1.0,0.29483479261398315
10407012,1,0.0,0.28052523732185364
10411580,1,0.0,0.24965845048427582
10413978,1,1.0,0.6895970702171326
10414010,1,0.0,0.5019179582595825
10415566,1,1.0,0.4784630239009857
10418909,1,0.0,0.3030754327774048
10421606,0,1.0,0.1877869963645935
10424286,0,0.0,0.046578891575336456
10424457,1,1.0,0.5855246782302856
10425423,1,0.0,0.7567319273948669
10425592,1,1.0,0.5585452318191528
10425843,0,0.0,0.06269092857837677
10439906,1,0.0,0.5795210003852844
10440255,1,0.0,0.31206265091896057
10441352,1,1.0,0.5142905712127686
10443321,1,1.0,0.7287840843200684
10444149,1,1.0,0.2293381541967392
10447130,1,1.0,0.24116048216819763
10455513,1,1.0,0.8479979038238525
10457519,1,1.0,0.8910288214683533
10459703,1,0.0,0.4590369462966919
10460737,1,1.0,0.5199260711669922
10462490,1,1.0,0.6012521982192993
10463145,0,0.0,0.034314513206481934
10465724,1,0.0,0.2636023759841919
10466419,1,1.0,0.5679579377174377
10470667,0,0.0,0.14107435941696167
10472107,1,1.0,0.43846604228019714
10472278,0,0.0,0.10827162861824036
10472631,1,1.0,0.3084144592285156
10473879,1,1.0,0.8475319743156433
10475505,1,0.0,0.3785066306591034
10478659,1,1.0,0.6192233562469482
10482216,1,0.0,0.4372231960296631
10483445,1,1.0,0.7320536375045776
10484697,0,0.0,0.05829637125134468
10487381,1,1.0,0.4429078698158264
10487535,1,0.0,0.4642373323440552
10492849,1,1.0,0.28312256932258606
10495529,0,1.0,0.1467379480600357
10496476,1,0.0,0.44994261860847473
10496549,1,1.0,0.320915162563324
10506800,1,1.0,0.6099843382835388
10507518,0,0.0,0.11876650154590607
10507619,1,0.0,0.25713619589805603
10513119,1,1.0,0.5560712218284607
10514049,0,0.0,0.15952225029468536
10514257,1,1.0,0.3900773227214813
10514286,1,0.0,0.3856481909751892
10517666,0,0.0,0.12003595381975174
10519641,1,1.0,0.35863393545150757
10523112,1,0.0,0.6727736592292786
10523614,1,1.0,0.612267017364502
10524701,1,1.0,0.7643753290176392
10525525,1,0.0,0.49549129605293274
10525670,1,0.0,0.3325538635253906
10528399,0,0.0,0.09819409251213074
10531312,1,1.0,0.612217366695404
10532283,1,1.0,0.5595778822898865
10533644,1,0.0,0.2389858514070511
10533951,1,0.0,0.6258363723754883
10534717,0,0.0,0.09108496457338333
10535008,1,0.0,0.3857695162296295
10537288,0,0.0,0.11480405181646347
10542738,1,1.0,0.6919789910316467
10546610,0,0.0,0.05467148870229721
10547298,1,0.0,0.2263481616973877
10548543,0,1.0,0.17610463500022888
10549043,0,0.0,0.1805330216884613
10549912,1,0.0,0.7392765283584595
10549972,1,0.0,0.5274555087089539
10550089,1,1.0,0.6568198800086975
10551731,0,0.0,0.09075519442558289
10551857,1,0.0,0.294942170381546
10553732,1,1.0,0.7548792958259583
10562902,0,0.0,0.16359417140483856
10564813,1,1.0,0.639976978302002
10564929,0,0.0,0.038267720490694046
10565775,0,0.0,0.11746205389499664
10569795,1,1.0,0.6153267621994019
10574135,1,1.0,0.736566424369812
10574731,1,1.0,0.6860098838806152
10581606,0,0.0,0.14865605533123016
10585455,1,0.0,0.2121400237083435
10585720,1,1.0,0.25820228457450867
10592246,1,0.0,0.2632228136062622
10594399,1,1.0,0.6771503686904907
10601974,1,1.0,0.4764024615287781
10602731,1,0.0,0.3730142116546631
10605254,0,0.0,0.17127856612205505
10609116,1,1.0,0.6499173641204834
10609529,1,0.0,0.25636762380599976
10610755,1,0.0,0.46408092975616455
10611141,0,0.0,0.041867174208164215
10619122,1,0.0,0.38464415073394775
10619772,1,1.0,0.4909448027610779
10621438,0,0.0,0.034132394939661026
10625546,1,1.0,0.34810715913772583
10627561,0,0.0,0.039234407246112823
10627991,1,0.0,0.28019118309020996
10629605,0,0.0,0.1437012255191803
10630030,1,0.0,0.4366914927959442
10631002,1,1.0,0.2855648100376129
10631175,1,0.0,0.35255032777786255
10632446,1,0.0,0.5989723801612854
10634106,1,0.0,0.5034970641136169
10634307,1,1.0,0.4264570474624634
10635945,1,0.0,0.4173431098461151
10637210,0,1.0,0.18905529379844666
10637533,1,0.0,0.6051508188247681
10638325,1,1.0,0.5118238925933838
10638684,1,1.0,0.24618513882160187
10639599,1,0.0,0.5071430802345276
10639843,1,0.0,0.2729879915714264
10643354,1,0.0,0.24784138798713684
10644361,1,1.0,0.24687886238098145
10644967,1,0.0,0.419776052236557
10644998,1,1.0,0.7851524949073792
10648685,1,0.0,0.38041022419929504
10648772,0,0.0,0.13353149592876434
10649892,1,1.0,0.6268364787101746
10650628,1,1.0,0.5860845446586609
10651905,1,0.0,0.5701226592063904
10654451,1,0.0,0.49212029576301575
10655764,0,0.0,0.1240357905626297
10662746,1,0.0,0.5246068239212036
10662816,1,0.0,0.25087493658065796
10662864,1,1.0,0.30978068709373474
10666029,0,0.0,0.15617142617702484
10667168,0,0.0,0.03288891538977623
10668364,0,0.0,0.17468476295471191
10681061,1,0.0,0.26792585849761963
10687822,0,0.0,0.13139615952968597
10696335,0,0.0,0.04257340729236603
10698846,1,0.0,0.48708584904670715
10701200,1,1.0,0.6790339946746826
10702466,1,0.0,0.3269701600074768
10702745,1,0.0,0.5446029901504517
10703076,1,1.0,0.2612595856189728
10705825,0,0.0,0.1765676587820053
10709191,1,1.0,0.3885008990764618
10711313,1,0.0,0.476657509803772
10714334,1,1.0,0.8253186941146851
10715936,0,1.0,0.17587466537952423
10716193,0,0.0,0.016009680926799774
10716557,0,0.0,0.1295958161354065
10721876,0,0.0,0.100026436150074
10722122,1,0.0,0.6703387498855591
10723378,0,0.0,0.1899334043264389
10725643,1,0.0,0.29830387234687805
10725695,0,0.0,0.05019635707139969
10728000,0,1.0,0.14852145314216614
10730780,1,0.0,0.5436608791351318
10731454,0,1.0,0.08277031779289246
10731951,0,1.0,0.07697100192308426
10736159,1,0.0,0.7258855700492859
10736255,1,1.0,0.6370697021484375
10736398,0,0.0,0.08254285901784897
10738566,1,1.0,0.3786952495574951
10739386,1,1.0,0.3791287839412689
10739827,1,0.0,0.4830854535102844
10740845,1,1.0,0.6190659999847412
10741486,1,0.0,0.5609006285667419
10742424,0,0.0,0.1302897185087204
10746471,1,0.0,0.45450708270072937
10748455,1,1.0,0.6694193482398987
10748718,1,0.0,0.3198257386684418
10748823,0,0.0,0.17003731429576874
10750514,1,1.0,0.4824025630950928
10751046,1,0.0,0.4980737566947937
10751463,1,0.0,0.5184375047683716
10755338,1,1.0,0.6325823664665222
10755675,1,0.0,0.2470157891511917
10756392,1,1.0,0.7825320959091187
10757291,1,0.0,0.26222726702690125
10767130,1,1.0,0.8337247371673584
10768310,1,0.0,0.2718024253845215
10769008,1,1.0,0.4992375075817108
10770274,0,1.0,0.13603737950325012
10771332,1,0.0,0.48903071880340576
10771376,1,1.0,0.49045655131340027
10772209,1,0.0,0.37226593494415283
10775365,1,0.0,0.6841488480567932
10777781,0,0.0,0.08698029816150665
10778552,0,0.0,0.1744447648525238
10780551,1,1.0,0.7136024832725525
10782940,0,0.0,0.1760270595550537
10784020,1,1.0,0.7247149348258972
10791896,1,0.0,0.5204764008522034
10792691,0,0.0,0.18651580810546875
10801006,1,0.0,0.2905094623565674
10805899,1,1.0,0.4864942133426666
10806819,0,0.0,0.06615106761455536
10808097,1,0.0,0.6565081477165222
10809104,1,0.0,0.40129438042640686
10811363,0,0.0,0.05170057713985443
10811882,0,0.0,0.11913968622684479
10813394,1,1.0,0.8292904496192932
10813569,1,1.0,0.43516063690185547
10815614,1,0.0,0.5955290794372559
10815710,0,0.0,0.1853601038455963
10816359,0,0.0,0.17922309041023254
10816758,1,1.0,0.679133951663971
10817964,0,0.0,0.18570207059383392
10818886,1,1.0,0.7265899777412415
10819401,0,0.0,0.08395835012197495
10820665,1,1.0,0.7371664643287659
10820787,0,0.0,0.18380166590213776
10821340,1,1.0,0.837056040763855
10823670,0,0.0,0.16078345477581024
10824572,1,0.0,0.4055464267730713
10824911,1,1.0,0.555781364440918
10827130,0,0.0,0.08889163285493851
10831717,1,1.0,0.24825209379196167
10837967,1,1.0,0.24639950692653656
10844952,1,1.0,0.8043162226676941
10848103,1,1.0,0.5872878432273865
10851782,1,0.0,0.47617092728614807
10853585,1,1.0,0.42898431420326233
10854629,0,0.0,0.09234267473220825
10856817,0,0.0,0.11511349678039551
10861051,0,0.0,0.07826579362154007
10866530,0,1.0,0.19858887791633606
10869039,1,1.0,0.4800439178943634
10874366,1,0.0,0.23682048916816711
10874768,0,0.0,0.16476336121559143
10874821,0,0.0,0.06276535242795944
10874959,0,0.0,0.1843833327293396
10876319,1,0.0,0.5394218564033508
10877046,1,0.0,0.3158961236476898
10878825,1,0.0,0.6183239221572876
10879877,1,1.0,0.2736551761627197
10882939,1,0.0,0.5167427062988281
10883928,1,0.0,0.36337292194366455
10886949,1,1.0,0.4488166570663452
10890591,0,0.0,0.20293888449668884
10891362,1,0.0,0.47927168011665344
10892643,0,0.0,0.17665179073810577
10894363,0,0.0,0.028657102957367897
10895699,0,1.0,0.14982299506664276
10905827,1,1.0,0.5468305945396423
10907365,1,1.0,0.254833459854126
10909581,0,0.0,0.14639651775360107
10913419,1,1.0,0.42574962973594666
10919038,0,0.0,0.04889752343297005
10919607,0,0.0,0.04973514378070831
10920357,0,1.0,0.17654438316822052
10924809,1,1.0,0.33458375930786133
10926257,0,0.0,0.164253830909729
10926551,1,1.0,0.230303555727005
10927174,0,1.0,0.12943245470523834
10929147,1,0.0,0.22646065056324005
10929352,1,0.0,0.24796469509601593
10934568,1,1.0,0.39078855514526367
10936096,1,0.0,0.5179440379142761
10938262,1,0.0,0.6942858695983887
10939427,1,0.0,0.22082029283046722
10939997,1,1.0,0.22233200073242188
10940197,0,0.0,0.022958457469940186
10942491,0,0.0,0.1472739577293396
10944158,1,0.0,0.5846752524375916
10944810,1,1.0,0.657189130783081
10948036,0,1.0,0.18133437633514404
10948256,0,0.0,0.20161662995815277
10951922,0,0.0,0.06141828000545502
10954962,1,0.0,0.21761980652809143
10955059,1,1.0,0.23992958664894104
10956801,1,1.0,0.5940775871276855
10957434,1,1.0,0.7415655851364136
10958505,1,0.0,0.5825278759002686
10959638,0,0.0,0.16529029607772827
10961150,0,0.0,0.12534448504447937
10966263,1,0.0,0.27217569947242737
10967776,0,0.0,0.16521763801574707
10972947,1,0.0,0.4854529798030853
10974062,0,0.0,0.029097432270646095
10976233,0,0.0,0.0551077201962471
10979323,0,1.0,0.19922234117984772
10980857,1,1.0,0.7512924075126648
10985143,1,0.0,0.22256408631801605
10986230,0,0.0,0.04944930225610733
10986513,0,0.0,0.19957053661346436
10990394,0,0.0,0.17893870174884796
10993208,0,0.0,0.04019343852996826
10994616,1,0.0,0.30878719687461853
11000211,0,0.0,0.07085452228784561
11003996,1,0.0,0.23871012032032013
11006548,0,1.0,0.14676661789417267
11008134,1,0.0,0.2521417438983917
11009124,0,0.0,0.1308983564376831
11009482,1,1.0,0.6595227718353271
11009708,1,0.0,0.417919784784317
11011363,1,1.0,0.4119362235069275
11013262,1,1.0,0.4635336697101593
11015099,0,0.0,0.20687571167945862
11015388,0,0.0,0.07187856733798981
11015764,0,1.0,0.11584946513175964
11016877,0,0.0,0.20292960107326508
11023012,1,1.0,0.6086330413818359
11024523,0,0.0,0.07234036177396774
11025709,1,0.0,0.35461193323135376
11035433,1,0.0,0.5160156488418579
11036715,1,0.0,0.3977515399456024
11037070,0,1.0,0.139497309923172
11038909,1,0.0,0.48888099193573
11040011,1,0.0,0.2519409954547882
11045242,1,0.0,0.56636643409729
11047181,1,0.0,0.44056347012519836
11047952,1,0.0,0.22411701083183289
11049634,0,0.0,0.19791275262832642
11049788,1,1.0,0.3458954989910126
11050222,0,1.0,0.12374085187911987
11050605,1,1.0,0.7611219882965088
11051469,0,1.0,0.18883025646209717
11052625,1,0.0,0.5634199976921082
11055525,1,1.0,0.7800243496894836
11059741,1,0.0,0.35735267400741577
11060799,0,0.0,0.08115136623382568
11061940,1,1.0,0.4196934700012207
11063101,1,1.0,0.46497467160224915
11064546,1,1.0,0.779782772064209
11071253,1,1.0,0.24860608577728271
11072138,0,0.0,0.10453027486801147
11076680,1,0.0,0.36815813183784485
11077643,0,1.0,0.12062325328588486
11078017,1,1.0,0.2830394506454468
11083386,1,0.0,0.7990098595619202
11083759,1,1.0,0.8268305659294128
11083856,1,0.0,0.5379919409751892
11084812,1,0.0,0.3921146094799042
